"id","PCC","AgencyName","GDSGroup","GDS","IATA","TVPNewBusinessExecutive","TVPAccountManagerExecutive","BusinessType","City","UF","Region","MIDT","TSO2013","TSO2014","TSO2015","TSO12Months"
"RECB2210Y0000000","RECB2210Y","MARSANS - EXPANDIR ","AMA","AMA","0000000","PROSPECT","RICARDO","TOUR OPERATOR","RECIFE","PE","NORDESTE","0","          -   ","          -   ","          -   ","  "
"3PPC5752886","3PPC","INTERCONTINENTAL","SAB","SAB","5752886","WILLIAM","WILLIAM","CONSOLIDATOR","VITORIA","ES","SUDESTE","5.104","          -   ","          -   ","          -   ","  "
"3DAB5752702","3DAB","INTERLINE TURISMO","SAB","SAB","5752702","PROSPECT","PROSPECT","CONSOLIDATOR","BRASILIA","DF","CENTRO-OESTE","707","          -   ","          -   ","          -   ","  "
"BSBB221B65752702","BSBB221B6","INTERLINE TURISMO","AMA","AMA","5752702","PROSPECT","PROSPECT","CONSOLIDATOR","BRASILIA","DF","CENTRO-OESTE","313","          -   ","          -   ","          -   ","  "
"65AB5775220","65AB","MARINGA","SAB","SAB","5775220","PROSPECT","RENATA","CORPORATE","BARUERI","SP","SUDESTE","-2","","          -   ","          -   ",""
"IE7G9974650","IE7G","MARINGA","SAB","SAB","9974650","PROSPECT","RENATA","CORPORATE","SAO PAULO","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"7ZX25755083","7ZX2","MASTER TURISMO","SAB","SAB","5755083","ROSANA","ROSANA","CORPORATE","BELO HORIZONTE","MG","SUDESTE","24.067","          -   ","          -   ","          -   ","  "
"11UF5755096","11UF","MASTER TURISMO","SAB","SAB","5755096","ROSANA","ROSANA","CORPORATE","BELO HORIZONTE","MG","SUDESTE","2.864","          -   ","          -   ","          -   ","  "
"6OP25752254","6OP2","SECULO XXI OPERADORA DE TURISM","SAB","SAB","5752254","MARCIA","MARCIA","TOUR OPERATOR","BOITUVA","SP","SUDESTE","6.163","          -   ","          -   ","          -   ","  "
"7TRF5751331","7TRF","RAIDHO VIAGENS E TURISMO ","SAB","SAB","5751331","PROSPECT","RENATA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","4.238","          -   ","          -   ","          -   ","  "
"0SIC5752091","0SIC","SNOW ADVENTURE TURISMO E VIAGE","SAB","SAB","5752091","PROSPECT","RICARDO","TOUR OPERATOR","BELO HORIZONTE","MG","SUDESTE","9.599","          -   ","          -   ","          -   ","  "
"DS575786968","DS57","MK TRAVEL","SAB","SAB","5786968","PROSPECT","RICARDO","TOUR OPERATOR","RIO DE JANEIRO","RJ","SUDESTE","7.485","          -   ","          -   ","          -   ","  "
"ZB0B5752440","ZB0B","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","7.367","          -   ","          -   ","          -   ","  "
"SAOB221CA5751999","SAOB221CA","TERESA PEREZ","AMA","AMA","5751999","PROSPECT","RENATA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","12","          -   ","          -   ","          -   ","  "
"62QC5750725","62QC","SCHULTZ TURISMO","SAB","SAB","5750725","MARCIA","WILLIAM","TOUR OPERATOR","CURITIBA","PR","SUL","10.665","          -   ","          -   ","          -   ","  "
"NS7C5751640","NS7C","PATRIA TURISMO","SAB","SAB","5751640","ROSANA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","2.136","          -   ","          -   ","          -   ","  "
"BHZB221345751640","BHZB22134","PATRIA TURISMO","AMA","AMA","5751640","ROSANA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","4.352","          -   ","          -   ","          -   ","  "
"X5OC5751847","X5OC","REXTUR","SAB","SAB","5751847","ROSANA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","2.795","          -   ","          -   ","          -   ","  "
"SSAB2212U5752047","SSAB2212U","REXTUR","AMA","AMA","5752047","ROSANA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","3.286","          -   ","          -   ","          -   ","  "
"7UD85751369","7UD8","SANCHAT TOUR OPERATORS","TVP","GAL","5751369","WILLIAM","WILLIAM","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","25.584","   38.366 ","    37.287 ","     8.432 ","    12.000 "
"9MFA5752440","9MFA","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","8.006","          -   ","          -   ","          -   ","  "
"7RR15752040","7RR1","STEEL TOUR","TVP","GAL","5752040","RENATA","MARCELO","LEISURE","RIBEIRAO PRETO","SP","SUDESTE","44.448","","     3.271 ","        308 ",""
"6CEA5752040","6CEA","STEEL TOUR","SAB","SAB","5752040","RENATA","MARCELO","LEISURE","RIBEIRAO PRETO","SP","SUDESTE","8.483","          -   ","          -   ","          -   ","  "
"SAOB221JF5782627","SAOB221JF","SUPERJET BRASIL","AMA","AMA","5782627","WILLIAM","WILLIAM","LEISURE","SAO PAULO","SP","SUDESTE","380","          -   ","          -   ","          -   ","  "
"GYNB2210P5751547","GYNB2210P","THE BEST TRAVEL REPRESENTACOES","AMA","AMA","5751547","PROSPECT","RICARDO","CONSOLIDATOR","GOIANIA","GO","CENTRO-OESTE","645","          -   ","          -   ","          -   ","  "
"7XGF5752440","7XGF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","11.808","          -   ","          -   ","          -   ","  "
"7Q6W5750913","7Q6W","TOURLINES ","TVP","GAL","5750913","RICARDO","SAMANTHA","TOUR OPERATOR","VITORIA","ES","SUDESTE","21.630","     2.953 ","    17.705 ","     5.160 ","    27.000 "
"3QKB5751953","3QKB","TGK TURISMO ","SAB","SAB","5751953","PROSPECT","RENATA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","10.205","          -   ","          -   ","          -   ","  "
"HI175751158","HI17","NIVANA TURISMO","SAB","SAB","5751158","PROSPECT","DANIEL","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","11.227","          -   ","          -   ","          -   ","  "
"KR575752440","KR57","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","10.202","          -   ","          -   ","          -   ","  "
"27TB5751980","27TB","NASCIMENTO TURISMO","SAB","SAB","5751980","ROSANA","FERNANDA","TOUR OPERATOR","RIO DE JANEIRO","RJ","SUDESTE","7.062","          -   ","          -   ","          -   ","  "
"80MB5752781","80MB","TRANSMAR TURISMO ","SAB","SAB","5752781","SAMANTHA","SAMANTHA","LEISURE","SAO PAULO","SP","SUDESTE","4","          -   ","          -   ","          -   ","  "
"SAOB2211S5750295","SAOB2211S","VIA AEREA TUR","AMA","AMA","5750295","WILLIAM","WILLIAM","LEISURE","SAO PAULO","SP","SUDESTE","2.792","          -   ","          -   ","          -   ","  "
"4MTA5768898","4MTA","VIATRIX VIAGENS E TURISMO ","SAB","SAB","5768898","PROSPECT","KELLY","LEISURE","SAO PAULO","SP","SUDESTE","10.783","          -   ","          -   ","          -   ","  "
"4ELG5797368","4ELG","AVIPAM","SAB","SAB","5797368","PROSPECT","RICARDO","CORPORATE","SAO PAULO","SP","SUDESTE","11.643","          -   ","          -   ","          -   ","  "
"7E5Z5703711","7E5Z","CI","TVP","GAL","5703711","SAMANTHA","MARCELO","TOUR OPERATOR","CAMPINAS","SP","SUDESTE","4.301","     5.113 ","     4.144 ","     1.959 ","  "
"HI6G5754812","HI6G","CWT","SAB","SAB","5754812","PROSPECT","RENATA","CORPORATE","SAO PAULO","SP","SUDESTE","5.321","          -   ","          -   ","          -   ","  "
"4E5G5755697","4E5G","ESFERATUR","SAB","SAB","5755697","MARCIA","MARCELO","CONSOLIDATOR","CAMPINAS","SP","SUDESTE","80.564","          -   ","          -   ","          -   ","  "
"CPQB221395755697","CPQB22139","ESFERATUR","AMA","AMA","5755697","MARCIA","MARCELO","CONSOLIDATOR","CAMPINAS","SP","SUDESTE","20.192","          -   ","          -   ","          -   ","  "
"7VJG5751965","7VJG","ESFERATUR","SAB","SAB","5751965","MARCIA","MARCELO","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"J7LC5751509","J7LC","FLYTOUR AMEX","SAB","SAB","5751509","SAMANTHA","SAMANTHA","CORPORATE","CAMPINAS","SP","SUDESTE","5.684","          -   ","          -   ","          -   ","  "
"V6O55751458","V6O5","GAPNET","SAB","SAB","5751458","ROSANA","ROSANA","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","69.679","          -   ","          -   ","          -   ","  "
"TC3F5751458","TC3F","GAPNET","SAB","SAB","5751458","ROSANA","ROSANA","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","115.806","          -   ","          -   ","          -   ","  "
"698V5752065","698V","GRUPO AGUIA / B-CORPORATE","TVP","GAL","5752065","FERNANDA","WILLIAM","CORPORATE","BARUERI","SP","SUDESTE","0","        231 ","          -   ","          -   ","  "
"8F555776138","8F55","INTERPOLO VIAG E TURISMO","SAB","SAB","5776138","PROSPECT","DANIEL","LEISURE","SANTO ANDRE","SP","SUDESTE","2.563","          -   ","          -   ","          -   ","  "
"I6YG9999999","I6YG","L C DA SILVA - AGENCIA DE VIAG","SAB","SAB","9999999","RENATA","MARCELO","LEISURE","SAO PAULO","SP","SUDESTE","16.118","          -   ","          -   ","          -   ","  "
"0LYA5752097","0LYA","LEISER","SAB","SAB","5752097","SAMANTHA","SAMANTHA","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","15.199","          -   ","          -   ","          -   ","  "
"SJKB2210E5750343","SJKB2210E","MAGIC TOUR TRAVEL E MORE","AMA","AMA","5750343","PROSPECT","KELLY","CORPORATE","SAO JOSE DOS CAMPOS","SP","SUDESTE","24.906","          -   ","          -   ","          -   ","  "
"SJKB221015750343","SJKB22101","MAGIC TOUR TRAVEL E MORE","AMA","AMA","5750343","PROSPECT","KELLY","CORPORATE","SAO JOSE DOS CAMPOS","SP","SUDESTE","49","          -   ","          -   ","          -   ","  "
"SJKB221175750343","SJKB22117","MAGIC TOUR TRAVEL E MORE","AMA","AMA","5750343","PROSPECT","KELLY","CORPORATE","SAO JOSE DOS CAMPO","SP","SUDESTE","1.103","","          -   ","          -   ",""
"RIOB2216U5770068","RIOB2216U","MARSANS - EXPANDIR ","AMA","AMA","5770068","PROSPECT","RICARDO","TOUR OPERATOR","RIO DE JANEIRO","RJ","SUDESTE","12","          -   ","          -   ","          -   ","  "
"DX9G5752940","DX9G","NASCIMENTO TURISMO","SAB","SAB","5752940","ROSANA","ROSANA","TOUR OPERATOR","BRASILIA","DF","CENTRO-OESTE","6.579","          -   ","          -   ","          -   ","  "
"FLNB2211L5752579","FLNB2211L","T.W.S. INTERCAMBIO (Viajo Global)","AMA","AMA","5752579","PROSPECT","DANIEL","TOUR OPERATOR","FLORIANOPOLIS","SC","SUL","-1","          -   ","          -   ","          -   ","  "
"IQ75752136","IQ7","OPERATOUR (PLANALTO OPERADORA)","TVP","GAL","5752136","DANIEL","MARCIA","TOUR OPERATOR","PORTO ALEGRE","RS","SUL","5.876","","     2.484 ","        880 ",""
"1EA95751134","1EA9","PLATINUM VIAGENS E TURISMO LTD","SAB","SAB","5751134","PROSPECT","RENATA","LEISURE","SAO PAULO","SP","SUDESTE","4.856","          -   ","          -   ","          -   ","  "
"4NR55751652","4NR5","QUICKLY TRAVEL","SAB","SAB","5751652","PROSPECT","KELLY","LEISURE","SAO PAULO","SP","SUDESTE","14.741","          -   ","          -   ","          -   ","  "
"XC3G5755506","XC3G","REXTUR","SAB","SAB","5755506","ROSANA","ROSANA","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","2.106","          -   ","          -   ","          -   ","  "
"7T1G5755514","7T1G","SKYPLUS","TVP","GAL","5755514","MARCIA","MARCIA","LEISURE","SAO PAULO","SP","SUDESTE","-2","","","          -   ",""
"4OJ15790187","4OJ1","TUNIBRA TRAVEL TURISMO ","SAB","SAB","5790187","PROSPECT","RENATA","CORPORATE","SAO PAULO","SP","SUDESTE","24.619","          -   ","          -   ","          -   ","  "
"7MZ65752074","7MZ6","VIAGENS MASTER","TVP","GAL","5752074","ROSANA","ROSANA","TOUR OPERATOR","BELO HORIZONTE","MG","SUDESTE","14.489","","    10.449 ","     5.823 ",""
"N6IH9999999","N6IH","VIP GSA","SAB","SAB","9999999","RENATA","WILLIAM","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","12.731","","          -   ","          -   ",""
"29YG5755674","29YG","ALATUR","SAB","SAB","5755674","PROSPECT","KELLY","CORPORATE","SAO PAULO","SP","SUDESTE","8.849","          -   ","          -   ","          -   ","  "
"5XS49999999","5XS4","FELD TURISMO","TVP","GAL","9999999","DANIEL","WILLIAM","CORPORATE","SAO PAULO","SP","SUDESTE","9.864","     4.886 ","     7.932 ","     3.789 ","        804 "
"U01G5751458","U01G","GAPNET","SAB","SAB","5751458","ROSANA","ROSANA","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"32R39999999","32R3","FAGES TURISMO","TVP","GAL","9999999","PROSPECT","PROSPECT","LEISURE","SAO PAULO","SP","SUDESTE","166","          -   ","        171 ","        105 ","  "
"NATB221170000000","NATB22117","PRIME TRAVEL VIAGENS E TURISMO LTDA ME","AMA","AMA","0000000","PROSPECT","DANIEL","LEISURE","NATAL","RN","NORDESTE","4.260","          -   ","          -   ","          -   ","  "
"CWBB221460000000","CWBB22146","ADOCA TOUR SERVICOS DE VIAGENS LTDA - M","AMA","AMA","0000000","PROSPECT","PROSPECT","LEISURE","CURITIBA","PR","SUL","312","          -   ","          -   ","          -   ","  "
"QJAB221000000000","QJAB22100","AGENCIA COSMOS DE VIAGENS","AMA","AMA","0000000","PROSPECT","DANIEL","LEISURE","JARAGUA DO SUL","SC","SUL","0","          -   ","          -   ","          -   ","  "
"SAOAL310A0000000","SAOAL310A","KONTAK VIAGENS E TURISMO ","AMA","AMA","0000000","PROSPECT","PROSPECT","CORPORATE","SAO PAULO","SP","SUDESTE","-1","          -   ","          -   ","          -   ","  "
"SAOAL31095755990","SAOAL3109","KONTAK VIAGENS E TURISMO ","AMA","AMA","5755990","PROSPECT","PROSPECT","CORPORATE","SAO PAULO","SP","SUDESTE","30","          -   ","          -   ","          -   ","  "
"SAOLO31045752685","SAOLO3104","LOGITRAVEL AGEN DE VGNS E TURISMO","AMA","AMA","5752685","PROSPECT","DANIEL","OTA","SAO PAULO","SP","SUDESTE","7","          -   ","          -   ","          -   ","  "
"MAOYF310D0000000","MAOYF310D","MD VIAGENS E TURISMO","AMA","AMA","0000000","PROSPECT","PROSPECT","LEISURE","MANAUS","AM","NORTE","204","          -   ","          -   ","          -   ","  "
"SAOB221BV0000000","SAOB221BV","MLT TURISMO LTDA - ME","AMA","AMA","0000000","PROSPECT","PROSPECT","LEISURE","SAO PAULO","SP","SUDESTE","2.183","          -   ","          -   ","          -   ","  "
"RECB2211T0000000","RECB2211T","PONTESTUR AGENCIA DE VIAGENS ","AMA","AMA","0000000","PROSPECT","DANIEL","LEISURE","RECIFE","PE","NORDESTE","42","          -   ","          -   ","          -   ","  "
"SAOB221GW0000000","SAOB221GW","TIMBRO IN VIAGENS E TURISMO LTDA - ME","AMA","AMA","0000000","PROSPECT","PROSPECT","LEISURE","CAMPO LIMPO PAULISTA","SP","SUDESTE","16","          -   ","          -   ","          -   ","  "
"SAOAL310A5750026","SAOAL310A","UNKNOWN","AMA","AMA","5750026","PROSPECT","PROSPECT","UNKNOWN","SAO PAULO","SP","SUDESTE","1","          -   ","          -   ","          -   ","  "
"SSAB2211T9975937","SSAB2211T","VISAO TURISMO ","AMA","AMA","9975937","PROSPECT","KELLY","CORPORATE","SALVADOR","BA","NORDESTE","0","          -   ","          -   ","          -   ","  "
"6TO0357968","6TO","AEGBT","TVP","APO","0357968","OOB","OOB","Othrs","PHOENIX","UNKNOWN","UNKNOWN","-26","          -   ","          -   ","          -   ","  "
"72N29999999","72N2","ALAMEDA VIAGENS","TVP","GAL","9999999","DANIEL","WILLIAM","LEISURE","BLUMENAU","SC","SUL","593","          -   ","        221 ","        424 ","          -   "
"3Q7K9634942","3Q7K","CAR BOOKING","TVP","GAL","9634942","DANIEL","MARCIA","UNKNOWN","PORTO ALEGRE","RS","SUL","8","          -   ","          74 ","          19 ","          -   "
"CG75752419","CG7","EGALI (MARTINS & MOZZINI)","TVP","GAL","5752419","DANIEL","MARCIA","TOUR OPERATOR","PORTO ALEGRE","RS","SUL","227","          -   ","            6 ","         (56)","          -   "
"376L5753357","376L","MASTER TURISMO","TVP","GAL","5753357","ROSANA","ROSANA","CORPORATE","BELO HORIZONTE","MG","SUDESTE","29","          -   ","         (24)","          25 ","  "
"5UB55751276","5UB5","PICCHIONI VIAGENS E TURISMO","TVP","GAL","5751276","ROSANA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","3","          -   ","          -   ","            1 ","  "
"59NT9999999","59NT","PIER 1 CRUISE EXPERTS TURISMO","TVP","GAL","9999999","RENATA","WILLIAM","LEISURE","SAO PAULO","SP","SUDESTE","4","          -   ","          -   ","          -   ","          -   "
"69AI5753267","69AI","RBW TRAVEL","TVP","GAL","5753267","FERNANDA","FERNANDA","CORPORATE","RIO DE JANEIRO","RJ","SUDESTE","26","          -   ","          20 ","          -   ","  "
"7YM45755790","7YM4","SKYPLUS","TVP","GAL","5755790","MARCIA","MARCIA","LEISURE","SALVADOR","BA","NORDESTE","8","          -   ","           (2)","          12 ","  "
"58NN9999999","58NN","TRAVEL W","TVP","GAL","9999999","RENATA","WILLIAM","LEISURE","SAO PAULO","SP","SUDESTE","792","          -   ","          41 ","        227 ","          -   "
"JT7C5750940","JT7C","SAKURA","SAB","SAB","5750940","ROSANA","ROSANA","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","108","          -   ","          -   ","          -   ","  "
"GK3G9999999","GK3G","ART TRAVEL AGENCIA DE VIAGENS","SAB","SAB","9999999","PROSPECT","PROSPECT","LEISURE","PORTO ALEGRE","RS","SUL","622","          -   ","          -   ","          -   ","  "
"R8IH5797469","R8IH","AVIPAM","SAB","SAB","5797469","PROSPECT","RICARDO","CORPORATE","SAO PAULO","SP","SUDESTE","765","          -   ","          -   ","          -   ","  "
"V5DH5756103","V5DH","AVIPAM","SAB","SAB","5756103","PROSPECT","RICARDO","CORPORATE","RIO DE JANEIRO","RJ","SUDESTE","721","          -   ","          -   ","          -   ","  "
"C02H5756105","C02H","AVIPAM","SAB","SAB","5756105","PROSPECT","RICARDO","CORPORATE","RIO DE JANEIRO","RJ","SUDESTE","5.693","          -   ","          -   ","          -   ","  "
"C03H5756106","C03H","AVIPAM","SAB","SAB","5756106","PROSPECT","RICARDO","CORPORATE","SAO PAULO","SP","SUDESTE","1.835","          -   ","          -   ","          -   ","  "
"B07H5797198","B07H","AVIPAM","SAB","SAB","5797198","PROSPECT","RICARDO","CORPORATE","RIO DE JANEIRO","RJ","SUDESTE","1.430","          -   ","          -   ","          -   ","  "
"R1IH5756102","R1IH","AVIPAM","SAB","SAB","5756102","PROSPECT","RICARDO","CORPORATE","RIO DE JANEIRO","RJ","SUDESTE","622","          -   ","          -   ","          -   ","  "
"4DGG9999999","4DGG","COMPETENCE - PENTA VIAGENS E T","SAB","SAB","9999999","PROSPECT","PROSPECT","LEISURE","PORTO ALEGRE","RS","SUL","165","          -   ","          -   ","          -   ","  "
"U6DH5756121","U6DH","CWT","SAB","SAB","5756121","PROSPECT","RENATA","CORPORATE","PORTO ALEGRE","RS","SUL","40","          -   ","          -   ","          -   ","  "
"F5IH5755992","F5IH","CWT","SAB","SAB","5755992","PROSPECT","RENATA","CORPORATE","BARUERI","SP","SUDESTE","22","          -   ","          -   ","          -   ","  "
"K16H5750232","K16H","DHS ELEFTHERION AGENCIA DE TUR","SAB","SAB","5750232","PROSPECT","PROSPECT","LEISURE","CAMPINAS","SP","SUDESTE","141","          -   ","          -   ","          -   ","  "
"H4HH5755491","H4HH","DREAMS TURISMO LTDA","SAB","SAB","5755491","PROSPECT","PROSPECT","LEISURE","CUIABA","MT","CENTRO-OESTE","1","          -   ","          -   ","          -   ","  "
"Q51H9999999","Q51H","EVOTUR VIAGENS E TURISMO LTDA","SAB","SAB","9999999","PROSPECT","PROSPECT","LEISURE","SAO PAULO","SP","SUDESTE","724","          -   ","          -   ","          -   ","  "
"Q5NC5797474","Q5NC","FLYTOUR","SAB","SAB","5797474","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"8RXG5755722","8RXG","FLYTOUR AMEX","SAB","SAB","5755722","SAMANTHA","SAMANTHA","CORPORATE","BARUERI","SP","SUDESTE","923","          -   ","          -   ","          -   ","  "
"U6IH9999999","U6IH","GAPNET","SAB","SAB","9999999","ROSANA","ROSANA","CONSOLIDATOR","VILA VELHA","ES","SUDESTE","272","          -   ","          -   ","          -   ","  "
"R8PH5755975","R8PH","GRATUR - VIAGENS E TURISMO LTD","SAB","SAB","5755975","PROSPECT","PROSPECT","LEISURE","UBERLANDIA","MG","SUDESTE","4","          -   ","          -   ","          -   ","  "
